x,y,z,value
4.000000,4.000000,0.000000,1.000000
4.000000,0.000000,0.000000,1.000000
0.000000,4.000000,0.000000,1.000000
0.000000,0.000000,0.000000,1.000000
0.200000,0.000000,0.000000,0.874251
0.400000,0.000000,0.000000,0.761699
0.600000,0.000000,0.000000,0.684155
0.800000,0.000000,0.000000,0.611021
1.000000,0.000000,0.000000,0.557600
1.200000,0.000000,0.000000,0.515610
1.400000,0.000000,0.000000,0.484380
1.600000,0.000000,0.000000,0.462650
1.800000,0.000000,0.000000,0.450454
2.000000,0.000000,0.000000,0.446613
2.200000,0.000000,0.000000,0.450669
2.400000,0.000000,0.000000,0.462525
2.600000,0.000000,0.000000,0.482542
2.800000,0.000000,0.000000,0.513807
3.000000,0.000000,0.000000,0.554526
3.200000,0.000000,0.000000,0.608339
3.400000,0.000000,0.000000,0.673925
3.600000,0.000000,0.000000,0.762566
3.800000,0.000000,0.000000,0.871411
4.000000,0.200000,0.000000,1.000000
4.000000,0.400000,0.000000,1.000000
4.000000,0.600000,0.000000,1.000000
4.000000,0.800000,0.000000,1.000000
4.000000,1.000000,0.000000,1.000000
4.000000,1.200000,0.000000,1.000000
4.000000,1.400000,0.000000,1.000000
4.000000,1.600000,0.000000,1.000000
4.000000,1.800000,0.000000,1.000000
4.000000,2.000000,0.000000,1.000000
4.000000,2.200000,0.000000,1.000000
4.000000,2.400000,0.000000,1.000000
4.000000,2.600000,0.000000,1.000000
4.000000,2.800000,0.000000,1.000000
4.000000,3.000000,0.000000,1.000000
4.000000,3.200000,0.000000,1.000000
4.000000,3.400000,0.000000,1.000000
4.000000,3.600000,0.000000,1.000000
4.000000,3.800000,0.000000,1.000000
3.800000,4.000000,0.000000,0.873519
3.600000,4.000000,0.000000,0.767281
3.400000,4.000000,0.000000,0.679795
3.200000,4.000000,0.000000,0.610769
3.000000,4.000000,0.000000,0.556883
2.800000,4.000000,0.000000,0.515612
2.600000,4.000000,0.000000,0.485122
2.400000,4.000000,0.000000,0.464141
2.200000,4.000000,0.000000,0.451842
2.000000,4.000000,0.000000,0.447760
1.800000,4.000000,0.000000,0.451743
1.600000,4.000000,0.000000,0.463940
1.400000,4.000000,0.000000,0.484821
1.200000,4.000000,0.000000,0.515222
1.000000,4.000000,0.000000,0.556454
0.800000,4.000000,0.000000,0.610472
0.600000,4.000000,0.000000,0.680084
0.400000,4.000000,0.000000,0.768862
0.200000,4.000000,0.000000,0.873799
0.000000,3.800000,0.000000,1.000000
0.000000,3.600000,0.000000,1.000000
0.000000,3.400000,0.000000,1.000000
0.000000,3.200000,0.000000,1.000000
0.000000,3.000000,0.000000,1.000000
0.000000,2.800000,0.000000,1.000000
0.000000,2.600000,0.000000,1.000000
0.000000,2.400000,0.000000,1.000000
0.000000,2.200000,0.000000,1.000000
0.000000,2.000000,0.000000,1.000000
0.000000,1.800000,0.000000,1.000000
0.000000,1.600000,0.000000,1.000000
0.000000,1.400000,0.000000,1.000000
0.000000,1.200000,0.000000,1.000000
0.000000,1.000000,0.000000,1.000000
0.000000,0.800000,0.000000,1.000000
0.000000,0.600000,0.000000,1.000000
0.000000,0.400000,0.000000,1.000000
0.000000,0.200000,0.000000,1.000000
1.900000,3.826795,0.000000,0.448725
0.201866,1.908753,0.000000,0.849741
2.100000,0.173205,0.000000,0.447694
3.864030,2.093801,0.000000,0.913017
0.173205,2.700000,0.000000,0.878615
2.700000,3.826795,0.000000,0.499071
1.300000,0.173205,0.000000,0.498331
3.824517,1.302060,0.000000,0.875834
1.300000,3.826795,0.000000,0.498709
0.169021,1.300000,0.000000,0.882904
3.851288,2.697094,0.000000,0.894540
2.700000,0.173205,0.000000,0.495412
3.300000,3.826795,0.000000,0.643137
0.177709,3.301840,0.000000,0.888309
0.167529,0.712139,0.000000,0.871889
3.308009,0.167641,0.000000,0.640961
0.700000,3.826795,0.000000,0.642805
3.806630,3.319041,0.000000,0.866296
3.822291,0.698160,0.000000,0.881285
0.700000,0.173205,0.000000,0.644080
1.708799,0.178580,0.000000,0.454926
3.820527,1.690172,0.000000,0.869085
0.158286,2.304380,0.000000,0.880448
2.300000,3.826795,0.000000,0.456925
3.692265,0.168739,0.000000,0.812357
3.692265,3.831261,0.000000,0.816180
0.181139,3.681635,0.000000,0.884434
0.169633,0.299674,0.000000,0.880860
1.700000,3.826795,0.000000,0.456774
1.800000,3.653590,0.000000,0.451678
1.600000,3.653590,0.000000,0.463850
1.700000,3.480385,0.000000,0.456638
1.900000,3.480385,0.000000,0.448616
1.800000,3.307180,0.000000,0.451524
2.000000,3.307180,0.000000,0.447560
1.900000,3.133975,0.000000,0.448454
2.100000,3.133975,0.000000,0.448497
2.000000,2.960769,0.000000,0.447392
1.800000,2.960769,0.000000,0.451359
1.900000,2.787565,0.000000,0.448298
2.100000,2.787565,0.000000,0.448321
2.000000,2.614359,0.000000,0.447234
2.200000,2.614359,0.000000,0.451244
2.100000,2.441154,0.000000,0.448152
1.900000,2.441154,0.000000,0.448163
2.000000,2.267949,0.000000,0.447085
2.200000,2.267949,0.000000,0.451056
2.100000,2.094744,0.000000,0.447988
1.900000,2.094744,0.000000,0.448031
2.000000,1.921539,0.000000,0.446944
1.800000,1.921539,0.000000,0.450988
2.200000,1.921539,0.000000,0.450883
1.900000,1.748334,0.000000,0.447905
1.700000,1.748334,0.000000,0.455974
1.600000,1.921539,0.000000,0.463170
1.500000,1.748334,0.000000,0.472351
1.800000,1.575129,0.000000,0.450872
1.400000,1.921539,0.000000,0.483946
1.300000,1.748334,0.000000,0.497631
1.200000,1.921539,0.000000,0.514132
1.100000,1.748334,0.000000,0.532764
1.200000,1.575129,0.000000,0.513713
1.300000,2.094744,0.000000,0.497922
1.100000,2.094744,0.000000,0.533385
1.200000,2.267949,0.000000,0.514333
1.000000,2.267949,0.000000,0.555341
1.100000,2.441154,0.000000,0.533205
1.000000,1.575129,0.000000,0.554003
1.100000,1.401924,0.000000,0.532486
2.300000,2.787565,0.000000,0.456385
2.400000,2.614359,0.000000,0.463404
2.500000,2.787565,0.000000,0.472786
2.600000,2.614359,0.000000,0.484171
2.700000,2.787565,0.000000,0.498134
2.800000,2.614359,0.000000,0.514360
2.900000,2.787565,0.000000,0.533415
3.000000,2.614359,0.000000,0.555263
2.900000,2.441154,0.000000,0.533181
2.000000,1.575129,0.000000,0.446836
1.900000,1.401924,0.000000,0.447809
2.100000,1.401924,0.000000,0.447777
2.000000,1.228719,0.000000,0.446755
2.200000,1.228719,0.000000,0.450752
2.100000,1.055514,0.000000,0.447712
1.900000,1.055514,0.000000,0.447682
2.300000,1.055514,0.000000,0.455810
2.400000,1.228719,0.000000,0.462883
2.500000,1.055514,0.000000,0.472243
2.600000,1.228719,0.000000,0.483559
2.700000,1.055514,0.000000,0.497584
2.800000,1.228719,0.000000,0.513531
2.900000,1.055514,0.000000,0.532868
3.000000,1.228719,0.000000,0.553943
2.900000,1.401924,0.000000,0.531932
1.600000,3.307180,0.000000,0.463649
2.600000,2.960769,0.000000,0.484408
3.100000,2.787565,0.000000,0.580079
3.000000,2.960769,0.000000,0.555174
3.100000,1.055514,0.000000,0.579598
3.000000,0.882309,0.000000,0.555434
2.400000,0.883249,0.000000,0.463051
3.100000,2.441154,0.000000,0.580063
3.000000,2.267949,0.000000,0.554645
3.100000,1.401924,0.000000,0.577679
0.900000,2.441154,0.000000,0.579865
1.000000,2.614359,0.000000,0.554679
0.900000,2.094744,0.000000,0.580647
0.900000,1.401924,0.000000,0.578385
1.000000,1.228719,0.000000,0.554450
1.200000,1.228719,0.000000,0.513880
1.100000,1.055514,0.000000,0.533235
0.900000,1.055514,0.000000,0.580385
1.000000,0.882309,0.000000,0.555748
1.200000,0.882309,0.000000,0.514293
2.000000,0.882309,0.000000,0.446585
3.200000,2.960769,0.000000,0.607612
3.100000,3.133975,0.000000,0.580214
0.800000,1.575129,0.000000,0.605955
1.700000,2.787565,0.000000,0.456310
3.000000,1.575129,0.000000,0.553163
2.800000,1.575129,0.000000,0.513131
0.800000,0.882309,0.000000,0.610499
3.192367,0.886716,0.000000,0.605562
3.200000,2.267949,0.000000,0.607642
0.800000,2.614359,0.000000,0.607143
0.900000,2.787565,0.000000,0.579239
3.200000,1.575129,0.000000,0.604828
1.100000,2.787565,0.000000,0.532943
1.000000,2.960769,0.000000,0.554629
0.800000,2.960769,0.000000,0.607403
0.900000,3.133975,0.000000,0.579399
2.800000,2.267949,0.000000,0.513948
1.800000,0.882309,0.000000,0.450536
2.200000,3.307180,0.000000,0.451620
0.900000,0.709103,0.000000,0.581134
3.098728,0.709838,0.000000,0.579930
2.899788,0.709226,0.000000,0.533348
1.892132,0.713646,0.000000,0.447649
1.698689,0.709861,0.000000,0.455422
3.300000,2.441154,0.000000,0.640862
0.702880,1.057176,0.000000,0.639839
3.295753,1.057966,0.000000,0.637454
0.700000,0.709103,0.000000,0.641224
3.273566,0.699692,0.000000,0.628000
0.698713,3.133232,0.000000,0.639500
3.297436,3.132494,0.000000,0.638501
0.700000,2.441154,0.000000,0.639946
0.799786,3.307056,0.000000,0.607863
0.999964,3.307159,0.000000,0.555049
1.400000,2.267949,0.000000,0.484089
1.200000,2.960769,0.000000,0.514141
1.700000,1.401924,0.000000,0.455870
2.900000,2.094744,0.000000,0.532531
2.700000,2.094744,0.000000,0.497448
3.199573,3.306933,0.000000,0.608639
2.999929,3.307138,0.000000,0.555773
2.999753,0.536041,0.000000,0.556821
0.600000,2.960769,0.000000,0.675135
3.400000,2.960769,0.000000,0.672447
3.400000,2.267949,0.000000,0.674585
3.300000,2.094744,0.000000,0.638889
0.598463,3.306292,0.000000,0.675842
3.396938,3.313032,0.000000,0.674823
0.899958,3.480361,0.000000,0.580364
1.300000,2.787565,0.000000,0.497869
2.500000,1.401924,0.000000,0.472023
1.700000,1.055514,0.000000,0.455755
1.600000,2.960769,0.000000,0.463467
3.300000,1.401924,0.000000,0.635949
3.400000,1.575129,0.000000,0.669260
2.500000,2.441154,0.000000,0.472542
2.200000,1.575129,0.000000,0.450777
0.599822,2.614462,0.000000,0.672409
2.100000,0.709103,0.000000,0.447243
0.700000,1.401924,0.000000,0.636841
0.600000,1.575129,0.000000,0.670543
0.700000,1.748334,0.000000,0.638856
3.100000,1.748334,0.000000,0.577856
1.099987,3.480377,0.000000,0.533674
1.199992,3.307175,0.000000,0.514451
3.099917,3.480337,0.000000,0.581241
2.899974,3.480370,0.000000,0.534275
2.799984,3.307170,0.000000,0.514953
2.699993,3.480381,0.000000,0.498787
2.599996,3.307178,0.000000,0.484704
2.499998,3.480384,0.000000,0.473292
2.799923,0.536883,0.000000,0.512968
3.500000,2.441154,0.000000,0.718932
1.766068,0.542212,0.000000,0.452243
1.600000,0.535898,0.000000,0.461953
0.800000,0.536839,0.000000,0.610126
0.600000,0.536996,0.000000,0.677107
1.000000,0.536055,0.000000,0.555801
0.505072,1.751262,0.000000,0.712478
0.600845,1.922027,0.000000,0.676051
0.371889,1.584888,0.000000,0.770652
0.504696,2.438443,0.000000,0.712491
0.600783,2.267497,0.000000,0.678775
2.300000,3.133975,0.000000,0.456590
3.400000,2.614359,0.000000,0.679614
2.699952,0.709288,0.000000,0.497548
2.617436,0.522440,0.000000,0.485685
1.499781,0.709230,0.000000,0.472050
1.399964,0.536860,0.000000,0.483985
2.800000,1.921539,0.000000,0.513414
2.600000,1.921539,0.000000,0.483524
2.500000,2.094744,0.000000,0.472254
0.999991,3.653584,0.000000,0.555952
1.299996,3.480383,0.000000,0.498374
2.999982,3.653579,0.000000,0.556578
3.494946,1.402470,0.000000,0.707638
0.487666,0.719836,0.000000,0.727015
3.493963,2.091259,0.000000,0.710952
3.398994,1.920958,0.000000,0.673313
0.401160,0.526703,0.000000,0.764352
3.592183,1.916714,0.000000,0.751249
0.900000,0.362693,0.000000,0.581277
2.900000,0.362693,0.000000,0.533246
1.470566,0.362175,0.000000,0.474759
0.502801,0.346661,0.000000,0.720503
3.096196,0.370521,0.000000,0.582493
1.100000,0.362693,0.000000,0.533854
3.627218,1.583144,0.000000,0.768293
0.371530,2.608586,0.000000,0.772724
3.586673,2.611132,0.000000,0.764505
3.686454,2.449662,0.000000,0.806496
0.424168,2.250133,0.000000,0.753772
0.412406,1.919420,0.000000,0.749607
0.799992,3.653585,0.000000,0.609463
1.500000,3.826795,0.000000,0.473222
0.179565,1.693257,0.000000,0.869054
0.173205,1.500000,0.000000,0.877627
2.699997,3.133973,0.000000,0.498402
2.100000,3.826795,0.000000,0.448775
2.200000,3.653590,0.000000,0.451779
0.161887,2.114744,0.000000,0.875748
0.800141,1.921620,0.000000,0.608329
2.300000,0.173205,0.000000,0.455836
2.200000,0.345469,0.000000,0.450768
2.400000,0.346410,0.000000,0.463717
2.270470,0.520077,0.000000,0.454264
2.008799,0.351628,0.000000,0.446762
2.399999,3.307179,0.000000,0.463853
1.500000,2.787565,0.000000,0.472638
1.600000,2.614359,0.000000,0.463363
1.400000,2.614359,0.000000,0.484079
2.492132,0.168663,0.000000,0.470588
3.801441,1.905774,0.000000,0.856967
1.902933,0.174030,0.000000,0.447553
1.400000,2.960769,0.000000,0.484142
0.172508,1.100000,0.000000,0.881058
0.375218,1.213733,0.000000,0.767641
0.338888,0.998612,0.000000,0.780468
2.500000,3.133974,0.000000,0.473026
0.197773,0.511316,0.000000,0.854815
3.498711,3.827539,0.000000,0.720321
3.598496,3.654458,0.000000,0.761895
3.815768,3.674242,0.000000,0.879243
3.697820,3.496838,0.000000,0.812404
3.399534,3.653859,0.000000,0.678885
3.835022,2.899516,0.000000,0.892107
3.824805,3.103093,0.000000,0.878466
3.673928,3.180026,0.000000,0.797520
3.635396,2.985312,0.000000,0.778559
0.501635,3.827739,0.000000,0.720679
0.600271,3.653746,0.000000,0.677632
0.398809,3.659391,0.000000,0.764212
0.499590,3.481230,0.000000,0.717520
0.298955,3.486214,0.000000,0.819251
0.393180,3.305928,0.000000,0.764667
0.293040,3.115679,0.000000,0.820887
0.492279,3.129517,0.000000,0.719853
0.395143,2.950557,0.000000,0.763229
0.498165,2.786029,0.000000,0.718145
3.500000,0.173205,0.000000,0.713903
3.598711,0.345666,0.000000,0.754446
3.815799,0.325776,0.000000,0.879047
3.700000,0.519615,0.000000,0.811074
3.500000,0.519615,0.000000,0.705975
3.614067,0.690574,0.000000,0.758460
3.707909,0.883978,0.000000,0.810017
3.531409,0.878874,0.000000,0.724120
3.615744,1.039556,0.000000,0.756871
0.171496,0.901827,0.000000,0.873131
2.000000,3.653590,0.000000,0.447702
1.100000,0.709130,0.000000,0.533478
1.500000,2.441154,0.000000,0.472594
2.700000,1.401924,0.000000,0.497119
2.600000,1.575129,0.000000,0.483366
2.400000,1.575129,0.000000,0.462819
3.404461,0.343729,0.000000,0.669551
1.500000,2.094744,0.000000,0.472522
1.700000,2.094744,0.000000,0.456106
0.900023,1.748348,0.000000,0.579125
2.600000,2.267949,0.000000,0.483863
1.000027,1.921555,0.000000,0.554991
1.300000,1.401924,0.000000,0.497493
1.400000,1.228719,0.000000,0.483747
1.300000,1.055514,0.000000,0.497715
2.799999,2.960769,0.000000,0.514553
1.300000,2.441154,0.000000,0.497928
1.500000,3.133975,0.000000,0.472782
0.500000,1.401924,0.000000,0.713216
0.800130,2.267874,0.000000,0.609029
3.826795,1.500000,0.000000,0.875755
3.801235,1.079931,0.000000,0.860368
1.299999,3.133974,0.000000,0.498019
3.199292,1.229127,0.000000,0.605993
0.187771,2.922924,0.000000,0.870415
0.171896,2.506292,0.000000,0.882714
3.595629,2.269838,0.000000,0.752066
2.899985,3.133966,0.000000,0.533663
1.800000,2.267949,0.000000,0.451114
1.800000,1.228719,0.000000,0.450774
2.400000,2.960769,0.000000,0.463622
2.500000,3.826795,0.000000,0.473478
3.100000,2.094744,0.000000,0.578960
1.400000,1.575129,0.000000,0.483737
2.300000,2.441154,0.000000,0.456180
1.800000,2.614359,0.000000,0.451228
1.599745,0.882456,0.000000,0.462823
1.700000,3.133975,0.000000,0.456456
2.200000,2.960769,0.000000,0.451430
1.200000,2.614359,0.000000,0.514140
0.512404,2.087942,0.000000,0.712605
3.389421,1.234431,0.000000,0.664750
2.200000,0.883406,0.000000,0.450692
2.100000,1.748334,0.000000,0.447853
0.800480,1.228996,0.000000,0.606454
2.700000,2.441154,0.000000,0.497866
0.699664,2.787326,0.000000,0.639022
1.099993,3.133970,0.000000,0.533107
0.702384,2.093617,0.000000,0.641059
2.300000,1.401924,0.000000,0.455762
2.799957,0.882360,0.000000,0.514152
1.700000,2.441154,0.000000,0.456211
3.200000,2.614359,0.000000,0.608976
1.600000,1.575129,0.000000,0.463031
3.177391,0.521105,0.000000,0.600430
2.300000,1.748334,0.000000,0.455805
0.610455,0.889271,0.000000,0.676911
1.399998,3.307178,0.000000,0.484370
1.600000,2.267949,0.000000,0.463293
1.500000,1.401924,0.000000,0.472243
2.599985,0.882505,0.000000,0.484014
2.100000,3.480385,0.000000,0.448666
0.699677,3.480378,0.000000,0.640643
2.400000,2.267949,0.000000,0.463166
1.600000,1.228719,0.000000,0.462961
2.511554,0.700684,0.000000,0.473979
2.900000,1.748334,0.000000,0.531912
3.300000,2.787565,0.000000,0.640224
0.600000,1.228719,0.000000,0.670751
2.300000,2.094744,0.000000,0.455968
1.499999,3.480384,0.000000,0.473022
1.499958,1.055538,0.000000,0.472234
1.199994,0.537030,0.000000,0.513468
3.500088,2.793190,0.000000,0.717270
1.399969,0.882327,0.000000,0.483784
1.299987,0.709202,0.000000,0.497692
2.400000,1.921539,0.000000,0.462934
2.400000,3.653590,0.000000,0.464058
2.299999,3.480384,0.000000,0.456792
2.500000,1.748334,0.000000,0.472029
3.000000,1.921539,0.000000,0.553789
2.599998,3.653589,0.000000,0.484999
2.700000,1.748334,0.000000,0.497092
2.799991,3.653585,0.000000,0.515419
3.199832,1.921442,0.000000,0.606350
3.299804,1.748221,0.000000,0.636915
3.500000,1.748334,0.000000,0.714271
2.899996,3.826792,0.000000,0.534738
1.399999,3.653589,0.000000,0.484674
3.099996,3.826793,0.000000,0.582021
1.199996,3.653587,0.000000,0.514959
3.199905,3.653625,0.000000,0.610310
1.099998,3.826794,0.000000,0.534282
0.899999,3.826794,0.000000,0.581522
3.299311,3.481362,0.000000,0.641691
3.498683,3.492075,0.000000,0.718774
3.822486,2.291057,0.000000,0.885460
3.098225,0.175525,0.000000,0.580963
2.899908,0.160981,0.000000,0.533316
1.822879,0.359213,0.000000,0.449989
2.100000,0.513971,0.000000,0.447845
2.703652,0.372122,0.000000,0.495742
2.315949,0.702832,0.000000,0.456937
1.515733,0.179292,0.000000,0.470036
1.294105,0.394393,0.000000,0.498314
1.100000,0.167561,0.000000,0.534620
0.900000,0.160567,0.000000,0.582726
0.700146,0.374309,0.000000,0.643186
0.502508,0.137471,0.000000,0.721662
3.599966,1.226792,0.000000,0.746606
0.306135,3.835744,0.000000,0.818851
0.317975,0.181406,0.000000,0.810431
0.323171,0.816038,0.000000,0.789641
3.492780,3.139888,0.000000,0.713140
0.514740,1.053143,0.000000,0.707200
3.691674,2.761468,0.000000,0.812597
0.318850,1.400078,0.000000,0.799624
3.674689,1.402893,0.000000,0.791234
0.323188,2.794074,0.000000,0.795730
0.317868,0.373152,0.000000,0.804486
0.317587,2.384889,0.000000,0.800271
3.860895,2.500000,0.000000,0.901372
0.334159,1.771516,0.000000,0.784290
3.668274,1.768828,0.000000,0.785640
0.131561,3.493938,0.000000,0.917429
3.865014,3.498992,0.000000,0.909250
3.866440,0.502267,0.000000,0.911785
0.336224,2.073830,0.000000,0.786569
3.663776,2.073830,0.000000,0.782988
0.131704,3.108089,0.000000,0.914165
3.869488,0.900000,0.000000,0.910847
3.598559,3.345245,0.000000,0.761434
3.457856,1.075074,0.000000,0.690103
3.357402,0.900547,0.000000,0.653974
3.853590,3.853590,0.000000,0.901504
0.146410,0.146410,0.000000,0.901284
0.146410,3.853590,0.000000,0.902235
3.853590,0.146410,0.000000,0.900098
2.552794,0.319155,0.000000,0.476567
1.952793,0.563153,0.000000,0.446908
1.648899,0.368244,0.000000,0.458812
2.449306,0.501613,0.000000,0.467051
3.440455,0.687781,0.000000,0.686245
3.344278,0.503722,0.000000,0.653168
3.248052,0.318667,0.000000,0.622820
0.318549,0.662100,0.000000,0.796248
0.454984,0.895380,0.000000,0.734766
3.738422,2.593434,0.000000,0.834221
0.277336,2.213793,0.000000,0.817515
